0.2225	0.327528	-1.25139	0.0838315	0.639881
0.2235	0.324499	-1.24583	0.0827484	0.637508
0.2245	0.321493	-1.24028	0.0816772	0.635139
0.2255	0.31851	-1.23472	0.0806179	0.632775
0.2265	0.315548	-1.22917	0.0795705	0.630415
0.2275	0.312609	-1.22361	0.0785347	0.628059
0.2285	0.309691	-1.21806	0.0775105	0.625708
0.2295	0.306796	-1.2125	0.0764978	0.623361
0.2305	0.303922	-1.20695	0.0754964	0.621019
0.2315	0.301069	-1.20139	0.0745063	0.618681
0.2325	0.298238	-1.19583	0.0735274	0.616347
0.2335	0.295429	-1.19028	0.0725595	0.614018
0.2345	0.29264	-1.18472	0.0716025	0.611693
0.2355	0.289873	-1.17917	0.0706564	0.609373
0.2365	0.287127	-1.17361	0.069721	0.607057
0.2375	0.284401	-1.16806	0.0687962	0.604746
0.2385	0.281697	-1.1625	0.067882	0.602439
0.2395	0.279013	-1.15695	0.0669782	0.600136
0.2405	0.276349	-1.15139	0.0660847	0.597838
0.2415	0.273706	-1.14583	0.0652015	0.595544
0.2425	0.271083	-1.14028	0.0643284	0.593254
0.2435	0.26848	-1.13472	0.0634654	0.590969
0.2445	0.265897	-1.12917	0.0626123	0.588689
0.2455	0.263334	-1.12361	0.061769	0.586412
0.2465	0.260791	-1.11806	0.0609355	0.58414
0.2475	0.258268	-1.1125	0.0601117	0.581873
0.2485	0.255764	-1.10695	0.0592974	0.57961
0.2495	0.25328	-1.10139	0.0584926	0.577351
0.2505	0.250815	-1.09583	0.0576972	0.575097
0.2515	0.248369	-1.09028	0.0569111	0.572848
0.2525	0.245942	-1.08472	0.0561341	0.570602
0.2535	0.243535	-1.07917	0.0553663	0.568361
0.2545	0.241146	-1.07361	0.0546075	0.566125
0.2555	0.238776	-1.06806	0.0538576	0.563893
0.2565	0.236425	-1.0625	0.0531166	0.561665
0.2575	0.234092	-1.05695	0.0523843	0.559441
0.2585	0.231778	-1.05139	0.0516607	0.557223
0.2595	0.229482	-1.04583	0.0509457	0.555008
0.2605	0.227204	-1.04028	0.0502392	0.552798
0.2615	0.224944	-1.03472	0.0495411	0.550592
0.2625	0.222703	-1.02917	0.0488513	0.548391
0.2635	0.220479	-1.02361	0.0481698	0.546194
0.2645	0.218273	-1.01806	0.0474964	0.544002
0.2655	0.216085	-1.0125	0.0468312	0.541814
0.2665	0.213915	-1.00695	0.0461739	0.53963
0.2675	0.211761	-1.00139	0.0455245	0.537451
0.2685	0.209626	-0.995835	0.044883	0.535276
0.2695	0.207507	-0.990279	0.0442493	0.533106
0.2705	0.205406	-0.984724	0.0436232	0.53094
0.2715	0.203322	-0.979168	0.0430048	0.528778
0.2725	0.201254	-0.973613	0.0423939	0.526621
0.2735	0.199204	-0.968057	0.0417904	0.524468
0.2745	0.19717	-0.962502	0.0411943	0.52232
0.2755	0.195153	-0.956946	0.0406055	0.520176
0.2765	0.193152	-0.95139	0.040024	0.518036
0.2775	0.191168	-0.945835	0.0394496	0.515901
0.2785	0.189201	-0.940279	0.0388823	0.51377
0.2795	0.187249	-0.934724	0.038322	0.511644
0.2805	0.185314	-0.929168	0.0377686	0.509522
0.2815	0.183394	-0.923613	0.0372221	0.507405
0.2825	0.181491	-0.918057	0.0366823	0.505292
0.2835	0.179603	-0.912502	0.0361493	0.503183
0.2845	0.177732	-0.906946	0.035623	0.501079
0.2855	0.175875	-0.90139	0.0351032	0.498979
0.2865	0.174035	-0.895835	0.03459	0.496883
0.2875	0.17221	-0.890279	0.0340832	0.494792
0.2885	0.1704	-0.884724	0.0335827	0.492706
0.2895	0.168605	-0.879168	0.0330886	0.490623
0.2905	0.166826	-0.873613	0.0326008	0.488546
0.2915	0.165061	-0.868057	0.0321191	0.486472
0.2925	0.163312	-0.862502	0.0316435	0.484403
0.2935	0.161577	-0.856946	0.031174	0.482339
0.2945	0.159857	-0.85139	0.0307104	0.480278
0.2955	0.158152	-0.845835	0.0302528	0.478223
0.2965	0.156462	-0.840279	0.029801	0.476171
0.2975	0.154786	-0.834724	0.029355	0.474124
0.2985	0.153124	-0.829168	0.0289148	0.472082
0.2995	0.151477	-0.823613	0.0284802	0.470044
0.3005	0.149843	-0.818057	0.0280513	0.46801
0.3015	0.148224	-0.812502	0.0276279	0.465981
0.3025	0.146619	-0.806946	0.0272099	0.463956
0.3035	0.145028	-0.80139	0.0267975	0.461935
0.3045	0.143451	-0.795835	0.0263903	0.459919
0.3055	0.141888	-0.790279	0.0259885	0.457907
0.3065	0.140338	-0.784724	0.025592	0.4559
0.3075	0.138801	-0.779168	0.0252006	0.453897
0.3085	0.137279	-0.773613	0.0248144	0.451899
0.3095	0.135769	-0.768057	0.0244333	0.449905
0.3105	0.134273	-0.762502	0.0240572	0.447915
0.3115	0.13279	-0.756946	0.0236861	0.44593
0.3125	0.131321	-0.75139	0.0233199	0.443949
0.3135	0.129864	-0.745835	0.0229585	0.441973
0.3145	0.12842	-0.740279	0.022602	0.440001
0.3155	0.126989	-0.734724	0.0222502	0.438033
0.3165	0.125571	-0.729168	0.0219031	0.43607
0.3175	0.124166	-0.723613	0.0215607	0.434111
0.3185	0.122773	-0.718057	0.0212229	0.432157
0.3195	0.121393	-0.712502	0.0208896	0.430207
0.3205	0.120025	-0.706946	0.0205608	0.428261
0.3215	0.11867	-0.70139	0.0202365	0.42632
0.3225	0.117327	-0.695835	0.0199166	0.424383
0.3235	0.115996	-0.690279	0.019601	0.422451
0.3245	0.114677	-0.684724	0.0192897	0.420523
0.3255	0.11337	-0.679168	0.0189826	0.4186
0.3265	0.112075	-0.673613	0.0186798	0.416681
0.3275	0.110792	-0.668057	0.0183811	0.414766
0.3285	0.109521	-0.662502	0.0180865	0.412856
0.3295	0.108261	-0.656946	0.0177959	0.41095
0.3305	0.107013	-0.65139	0.0175094	0.409048
0.3315	0.105777	-0.645835	0.0172268	0.407151
0.3325	0.104552	-0.640279	0.0169482	0.405259
0.3335	0.103338	-0.634724	0.0166734	0.403371
0.3345	0.102136	-0.629168	0.0164025	0.401487
0.3355	0.100945	-0.623613	0.0161353	0.399607
0.3365	0.0997648	-0.618057	0.0158719	0.397732
0.3375	0.0985959	-0.612502	0.0156121	0.395862
0.3385	0.097438	-0.606946	0.0153561	0.393996
0.3395	0.096291	-0.60139	0.0151036	0.392134
0.3405	0.0951548	-0.595835	0.0148547	0.390276
0.3415	0.0940294	-0.590279	0.0146093	0.388423
0.3425	0.0929147	-0.584724	0.0143674	0.386575
0.3435	0.0918105	-0.579168	0.0141289	0.384731
0.3445	0.0907169	-0.573613	0.0138939	0.382891
0.3455	0.0896337	-0.568057	0.0136622	0.381056
0.3465	0.0885609	-0.562502	0.0134338	0.379225
0.3475	0.0874984	-0.556946	0.0132087	0.377398
0.3485	0.0864461	-0.55139	0.0129868	0.375576
0.3495	0.085404	-0.545835	0.0127682	0.373759
0.3505	0.0843719	-0.540279	0.0125527	0.371945
0.3515	0.0833498	-0.534724	0.0123403	0.370137
0.3525	0.0823377	-0.529168	0.012131	0.368332
0.3535	0.0813354	-0.523613	0.0119248	0.366532
0.3545	0.0803429	-0.518057	0.0117216	0.364736
0.3555	0.0793602	-0.512502	0.0115214	0.362945
0.3565	0.078387	-0.506946	0.0113241	0.361158
0.3575	0.0774235	-0.50139	0.0111297	0.359376
0.3585	0.0764694	-0.495835	0.0109381	0.357598
0.3595	0.0755247	-0.490279	0.0107494	0.355824
0.3605	0.0745895	-0.484724	0.0105635	0.354055
0.3615	0.0736635	-0.479168	0.0103804	0.35229
0.3625	0.0727467	-0.473613	0.0102	0.35053
0.3635	0.0718391	-0.468057	0.0100222	0.348774
0.3645	0.0709405	-0.462502	0.00984719	0.347023
0.3655	0.070051	-0.456946	0.00967476	0.345275
0.3665	0.0691704	-0.45139	0.00950492	0.343533
0.3675	0.0682987	-0.445835	0.00933765	0.341794
0.3685	0.0674358	-0.440279	0.00917291	0.340061
0.3695	0.0665817	-0.434724	0.00901066	0.338331
0.3705	0.0657362	-0.429168	0.00885088	0.336606
0.3715	0.0648993	-0.423613	0.00869353	0.334885
0.3725	0.064071	-0.418057	0.00853859	0.333169
0.3735	0.0632512	-0.412502	0.00838602	0.331457
0.3745	0.0624398	-0.406946	0.0082358	0.32975
0.3755	0.0616367	-0.40139	0.00808788	0.328047
0.3765	0.0608419	-0.395835	0.00794225	0.326348
0.3775	0.0600553	-0.390279	0.00779888	0.324654
0.3785	0.0592769	-0.384724	0.00765772	0.322964
0.3795	0.0585066	-0.379168	0.00751877	0.321279
0.3805	0.0577443	-0.373613	0.00738198	0.319598
0.3815	0.05699	-0.368057	0.00724732	0.317921
0.3825	0.0562435	-0.362502	0.00711478	0.316249
0.3835	0.055505	-0.356946	0.00698432	0.314581
0.3845	0.0547742	-0.35139	0.00685592	0.312918
0.3855	0.0540511	-0.345835	0.00672955	0.311259
0.3865	0.0533356	-0.340279	0.00660518	0.309604
0.3875	0.0526278	-0.334724	0.00648278	0.307954
0.3885	0.0519275	-0.329168	0.00636234	0.306308
0.3895	0.0512347	-0.323613	0.00624381	0.304667
0.3905	0.0505493	-0.318057	0.00612719	0.30303
0.3915	0.0498712	-0.312502	0.00601243	0.301398
0.3925	0.0492005	-0.306946	0.00589953	0.29977
0.3935	0.048537	-0.30139	0.00578844	0.298146
0.3945	0.0478806	-0.295835	0.00567915	0.296527
0.3955	0.0472314	-0.290279	0.00557164	0.294912
0.3965	0.0465892	-0.284724	0.00546588	0.293301
0.3975	0.0459541	-0.279168	0.00536184	0.291695
0.3985	0.0453259	-0.273613	0.0052595	0.290094
0.3995	0.0447046	-0.268057	0.00515884	0.288497
0.4005	0.0440901	-0.262502	0.00505984	0.286904
0.4015	0.0434823	-0.256946	0.00496247	0.285315
0.4025	0.0428814	-0.25139	0.00486671	0.283731
0.4035	0.042287	-0.245835	0.00477254	0.282152
0.4045	0.0416993	-0.240279	0.00467994	0.280577
0.4055	0.0411181	-0.234724	0.00458888	0.279006
0.4065	0.0405435	-0.229168	0.00449934	0.27744
0.4075	0.0399752	-0.223613	0.00441131	0.275878
0.4085	0.0394134	-0.218057	0.00432475	0.27432
0.4095	0.0388579	-0.212502	0.00423966	0.272767
0.4105	0.0383087	-0.206946	0.004156	0.271218
0.4115	0.0377657	-0.20139	0.00407377	0.269674
0.4125	0.0372289	-0.195835	0.00399293	0.268134
0.4135	0.0366982	-0.190279	0.00391347	0.266599
0.4145	0.0361735	-0.184724	0.00383537	0.265067
0.4155	0.0356549	-0.179168	0.00375861	0.263541
0.4165	0.0351423	-0.173613	0.00368317	0.262019
0.4175	0.0346356	-0.168057	0.00360903	0.260501
0.4185	0.0341347	-0.162502	0.00353618	0.258987
0.4195	0.0336396	-0.156946	0.00346459	0.257478
0.4205	0.0331503	-0.15139	0.00339424	0.255974
0.4215	0.0326667	-0.145835	0.00332513	0.254473
0.4225	0.0321888	-0.140279	0.00325722	0.252978
0.4235	0.0317165	-0.134724	0.0031905	0.251486
0.4245	0.0312497	-0.129168	0.00312496	0.249999
0.4255	0.0307885	-0.123613	0.00306058	0.248517
0.4265	0.0303327	-0.118057	0.00299734	0.247038
0.4275	0.0298823	-0.112502	0.00293522	0.245565
0.4285	0.0294373	-0.106946	0.00287421	0.244095
0.4295	0.0289977	-0.10139	0.00281429	0.24263
0.4305	0.0285632	-0.0958349	0.00275544	0.24117
0.4315	0.028134	-0.0902793	0.00269765	0.239714
0.4325	0.02771	-0.0847238	0.0026409	0.238262
0.4335	0.0272911	-0.0791682	0.00258518	0.236815
0.4345	0.0268773	-0.0736127	0.00253047	0.235372
0.4355	0.0264686	-0.0680571	0.00247675	0.233933
0.4365	0.0260648	-0.0625015	0.00242402	0.232499
0.4375	0.0256659	-0.056946	0.00237225	0.23107
0.4385	0.025272	-0.0513904	0.00232143	0.229644
0.4395	0.0248829	-0.0458349	0.00227154	0.228223
0.4405	0.0244986	-0.0402793	0.00222258	0.226807
0.4415	0.0241191	-0.0347238	0.00217453	0.225395
0.4425	0.0237443	-0.0291682	0.00212737	0.223987
0.4435	0.0233741	-0.0236127	0.00208109	0.222584
0.4445	0.0230086	-0.0180571	0.00203567	0.221185
0.4455	0.0226477	-0.0125015	0.00199111	0.219791
0.4465	0.0222914	-0.00694599	0.00194738	0.218401
0.4475	0.0219395	-0.00139044	0.00190448	0.217015
0.4485	0.0218521	0	0.00189387	0.216669
0.4495	0.0218521	0	0.00189387	0.216669
0.4505	0.0218521	0	0.00189387	0.216669
0.4515	0.0218521	0	0.00189387	0.216669
0.4525	0.0218521	0	0.00189387	0.216669
0.4535	0.0218521	0	0.00189387	0.216669
0.4545	0.0218521	0	0.00189387	0.216669
0.4555	0.0218521	0	0.00189387	0.216669
0.4565	0.0218521	0	0.00189387	0.216669
0.4575	0.0218521	0	0.00189387	0.216669
0.4585	0.0218521	0	0.00189387	0.216669
0.4595	0.0218521	0	0.00189387	0.216669
0.4605	0.0218521	0	0.00189387	0.216669
0.4615	0.0218521	0	0.00189387	0.216669
0.4625	0.0218521	0	0.00189387	0.216669
0.4635	0.0218521	0	0.00189387	0.216669
0.4645	0.0218521	0	0.00189387	0.216669
0.4655	0.0218521	0	0.00189387	0.216669
0.4665	0.0218521	0	0.00189387	0.216669
0.4675	0.0218521	0	0.00189387	0.216669
0.4685	0.0218521	0	0.00189387	0.216669
0.4695	0.0218521	0	0.00189387	0.216669
0.4705	0.0218521	0	0.00189387	0.216669
0.4715	0.0218521	0	0.00189387	0.216669
0.4725	0.0218521	0	0.00189387	0.216669
0.4735	0.0218521	0	0.00189387	0.216669
0.4745	0.0218521	0	0.00189387	0.216669
0.4755	0.0218521	0	0.00189387	0.216669
0.4765	0.0218521	0	0.00189387	0.216669
0.4775	0.0218521	0	0.00189387	0.216669
0.4785	0.0218521	0	0.00189387	0.216669
0.4795	0.0218521	0	0.00189387	0.216669
0.4805	0.0218521	0	0.00189387	0.216669
0.4815	0.0218521	0	0.00189387	0.216669
0.4825	0.0218521	0	0.00189387	0.216669
0.4835	0.0218521	0	0.00189387	0.216669
0.4845	0.0218521	0	0.00189387	0.216669
0.4855	0.0218521	0	0.00189387	0.216669
0.4865	0.0218521	0	0.00189387	0.216669
0.4875	0.0218521	0	0.00189387	0.216669
0.4885	0.0218521	0	0.00189387	0.216669
0.4895	0.0218521	0	0.00189387	0.216669
0.4905	0.0218521	0	0.00189387	0.216669
0.4915	0.0218521	0	0.00189387	0.216669
0.4925	0.0218521	0	0.00189387	0.216669
0.4935	0.0218521	0	0.00189387	0.216669
0.4945	0.0218521	0	0.00189387	0.216669
0.4955	0.0218521	0	0.00189387	0.216669
0.4965	0.0218521	0	0.00189387	0.216669
0.4975	0.0218521	0	0.00189387	0.216669
0.4985	0.0218521	0	0.00189387	0.216669
0.4995	0.0218521	0	0.00189387	0.216669
0.5005	0.0218521	0	0.00189387	0.216669
0.5015	0.0218521	0	0.00189387	0.216669
0.5025	0.0218521	0	0.00189387	0.216669
0.5035	0.0218521	0	0.00189387	0.216669
0.5045	0.0218521	0	0.00189387	0.216669
0.5055	0.0218521	0	0.00189387	0.216669
0.5065	0.0218521	0	0.00189387	0.216669
0.5075	0.0218521	0	0.00189387	0.216669
0.5085	0.0218521	0	0.00189387	0.216669
0.5095	0.0218521	0	0.00189387	0.216669
0.5105	0.0218521	0	0.00189387	0.216669
0.5115	0.0218521	0	0.00189387	0.216669
0.5125	0.0218521	0	0.00189387	0.216669
0.5135	0.0218521	0	0.00189387	0.216669
0.5145	0.0218521	0	0.00189387	0.216669
0.5155	0.0218521	0	0.00189387	0.216669
0.5165	0.0218521	0	0.00189387	0.216669
0.5175	0.0218521	0	0.00189387	0.216669
0.5185	0.0218521	0	0.00189387	0.216669
0.5195	0.0218521	0	0.00189387	0.216669
0.5205	0.0218521	0	0.00189387	0.216669
0.5215	0.0218521	0	0.00189387	0.216669
0.5225	0.0218521	0	0.00189387	0.216669
0.5235	0.0218521	0	0.00189387	0.216669
0.5245	0.0218521	0	0.00189387	0.216669
0.5255	0.0218521	0	0.00189387	0.216669
0.5265	0.0218521	0	0.00189387	0.216669
0.5275	0.0218521	0	0.00189387	0.216669
0.5285	0.0218521	0	0.00189387	0.216669
0.5295	0.0218521	0	0.00189387	0.216669
0.5305	0.0218521	0	0.00189387	0.216669
0.5315	0.0218521	0	0.00189387	0.216669
0.5325	0.0218521	0	0.00189387	0.216669
0.5335	0.0218521	0	0.00189387	0.216669
0.5345	0.0218521	0	0.00189387	0.216669
0.5355	0.0218521	0	0.00189387	0.216669
0.5365	0.0218521	0	0.00189387	0.216669
0.5375	0.0218521	0	0.00189387	0.216669
0.5385	0.0218521	0	0.00189387	0.216669
0.5395	0.0218521	0	0.00189387	0.216669
0.5405	0.0218521	0	0.00189387	0.216669
0.5415	0.0218521	0	0.00189387	0.216669
0.5425	0.0218521	0	0.00189387	0.216669
0.5435	0.0218521	0	0.00189387	0.216669
0.5445	0.0218521	0	0.00189387	0.216669
0.5455	0.0218521	0	0.00189387	0.216669
0.5465	0.0218521	0	0.00189387	0.216669
0.5475	0.0218521	0	0.00189387	0.216669
0.5485	0.0218521	0	0.00189387	0.216669
0.5495	0.0218521	0	0.00189387	0.216669
0.5505	0.0218521	0	0.00189387	0.216669
0.5515	0.0218521	0	0.00189387	0.216669
0.5525	0.0219395	0.00139044	0.00190448	0.217015
0.5535	0.0222914	0.00694599	0.00194738	0.218401
0.5545	0.0226477	0.0125015	0.00199111	0.219791
0.5555	0.0230086	0.0180571	0.00203567	0.221185
0.5565	0.0233741	0.0236127	0.00208109	0.222584
0.5575	0.0237443	0.0291682	0.00212737	0.223987
0.5585	0.0241191	0.0347238	0.00217453	0.225395
0.5595	0.0244986	0.0402793	0.00222258	0.226807
0.5605	0.0248829	0.0458349	0.00227154	0.228223
0.5615	0.025272	0.0513904	0.00232143	0.229644
0.5625	0.0256659	0.056946	0.00237225	0.23107
0.5635	0.0260648	0.0625015	0.00242402	0.232499
0.5645	0.0264686	0.0680571	0.00247675	0.233933
